DATE,SPASTT01USM657N
1974-01-01,1.9897248891045098
1974-02-01,-2.7006234710097403
1974-03-01,4.28898021483863
1974-04-01,-5.64036225704998
1974-05-01,-3.7815930504087003
1974-06-01,-0.44669534442079206
1974-07-01,-8.20874019381634
1974-08-01,-7.88241941389853
1974-09-01,-10.4520270029779
1974-10-01,2.59243507650643
1974-11-01,3.73414779037632
1974-12-01,-6.781544590447611
1975-01-01,8.89649811836265
1975-02-01,10.1626395924464
1975-03-01,4.4162828728638495
1975-04-01,1.26522896624812
1975-05-01,6.32774815750685
1975-06-01,3.0662129725371097
1975-07-01,0.657464997538909
1975-08-01,-7.74537305170324
1975-09-01,-1.61081657269348
1975-10-01,4.22505133242903
1975-11-01,1.63817474683468
1975-12-01,-1.79770583653111
1976-01-01,9.69045872561808
1976-02-01,4.714057709346309
1976-03-01,0.512622378134031
1976-04-01,0.5014460111691189
1976-05-01,-0.7506345643534291
1976-06-01,0.660422538549244
1976-07-01,2.6691729634739
1976-08-01,-0.8871332164572479
1976-09-01,2.01072551588174
1976-10-01,-3.29994486838465
1976-11-01,-0.480891127232382
1976-12-01,3.99626201672326
1977-01-01,-0.0933225029501357
1977-02-01,-2.41380253053954
1977-03-01,-0.46796574014443604
1977-04-01,-1.3712479417135102
1977-05-01,0.0689035037329868
1977-06-01,0.6415010462165699
1977-07-01,1.17908258557434
1977-08-01,-2.6128623413446
1977-09-01,-1.5838861040965602
1977-10-01,-2.45149604180282
1977-11-01,0.9779760764472759
1977-12-01,-0.0781401157728193
1978-01-01,-3.73758783386625
1978-02-01,-0.976048737425375
1978-03-01,0.18506205633877804
1978-04-01,4.5563414541617595
1978-05-01,5.28347821796473
1978-06-01,0.63227617853445
1978-07-01,-0.407370266486483
1978-08-01,7.18696610727214
1978-09-01,0.0731512291124469
1978-10-01,-3.71168462334567
1978-11-01,-6.49999668914855
1978-12-01,1.80196541085006
1979-01-01,3.8767716715757596
1979-02-01,-1.23042523595018
1979-03-01,2.00654535675448
1979-04-01,2.3327743574752002
1979-05-01,-2.23683001550285
1979-06-01,2.49077015825641
1979-07-01,1.34393246421827
1979-08-01,4.8123484210883305
1979-09-01,1.13227656803976
1979-10-01,-4.224167184070319
1979-11-01,-0.41967306207840505
1979-12-01,4.61032329508205
1980-01-01,3.46456970303141
1980-02-01,3.39785344189489
1980-03-01,-9.88656723256054
1980-04-01,-1.77682577974114
1980-05-01,4.98269204987547
1980-06-01,6.59140303842718
1980-07-01,4.7874515449940995
1980-08-01,3.37442637443247
1980-09-01,3.1672491723541896
1980-10-01,2.8064789794196403
1980-11-01,3.9602968569297796
1980-12-01,-1.86661293250554
1981-01-01,-0.578473865516026
1981-02-01,-3.57743981853561
1981-03-01,3.9988841983101704
1981-04-01,1.5031084089953202
1981-05-01,-1.70447428532146
1981-06-01,0.672532467129916
1981-07-01,-2.36707931509957
1981-08-01,0.35443684134745096
1981-09-01,-9.13502080686868
1981-10-01,1.5113540648971702
1981-11-01,3.01168433669584
1981-12-01,0.43843229853923604
1982-01-01,-5.42761627452203
1982-02-01,-2.5693637786678503
1982-03-01,-3.4786861693796403
1982-04-01,4.85827361466328
1982-05-01,0.151339855801792
1982-06-01,-5.91640098231177
1982-07-01,-0.440100721457058
1982-08-01,0.141708088067948
1982-09-01,11.5985914861033
1982-10-01,8.397768832541539
1982-11-01,4.78808353255312
1982-12-01,0.6880307350422901
1983-01-01,3.6816076357158702
1983-02-01,1.7859778764456697
1983-03-01,3.2641692434737903
1983-04-01,3.54565285697947
1983-05-01,4.4169227340787
1983-06-01,1.9200507384525503
1983-07-01,0.32927798145407894
1983-08-01,-2.87434696134971
1983-09-01,2.91330514950485
1983-10-01,0.0875562851546475
1983-11-01,-1.4204284220643002
1983-12-01,-0.511152876789181
1984-01-01,1.4010906591256003
1984-02-01,-5.86779664384342
1984-03-01,0.0633648132732359
1984-04-01,0.00552395619546542
1984-05-01,-0.656894523966614
1984-06-01,-1.98295197295197
1984-07-01,-1.34717006585625
1984-08-01,8.031027810263451
1984-09-01,1.69697064071239
1984-10-01,-0.624542621132104
1984-11-01,0.8717053279286858
1984-12-01,-1.22136517171998
1985-01-01,4.60830159524746
1985-02-01,5.668560492834799
1985-03-01,-0.7725323272013002
1985-04-01,0.7107080471159559
1985-05-01,2.23797854713098
1985-06-01,2.36923331161966
1985-07-01,1.9220026609820802
1985-08-01,-2.28970800013554
1985-09-01,-2.26327172414181
1985-10-01,0.8942561817273149
1985-11-01,5.913387583487
1985-12-01,4.7341045989973205
1986-01-01,0.69379589126591
1986-02-01,5.21979525703029
1986-03-01,5.964084783302639
1986-04-01,2.46700616195599
1986-05-01,0.0684040207790726
1986-06-01,2.51158058756877
1986-07-01,-1.7732730066806102
1986-08-01,1.8779256182479298
1986-09-01,-2.7335027638171
1986-10-01,-0.23559585844173103
1986-11-01,3.0007279365430497
1986-12-01,0.905032823484722
1987-01-01,6.37086506839712
1987-02-01,5.99505516786021
1987-03-01,3.8686103447417497
1987-04-01,-1.5363150875929998
1987-05-01,-0.533134722396644
1987-06-01,4.0340892344289605
1987-07-01,2.7746829826225
1987-08-01,5.68026365605111
1987-09-01,-3.12240054544658
1987-10-01,-11.9393149503822
1987-11-01,-12.6769363375499
1987-12-01,-1.6964777541551297
1988-01-01,4.1987099564863195
1988-02-01,3.2646722172464595
1988-03-01,3.2685864850088704
1988-04-01,-0.9475498548017651
1988-05-01,-2.33537418844587
1988-06-01,5.33417041522008
1988-07-01,-0.397161469175997
1988-08-01,-1.8833493010373301
1988-09-01,1.48812139759218
1988-10-01,3.2270945086685803
1988-11-01,-2.35895671909111
1988-12-01,1.7525452213548898
1989-01-01,3.25347563989444
1989-02-01,2.9139970710832994
1989-03-01,-0.289004520220683
1989-04-01,2.89526711999141
1989-05-01,3.5014576432459403
1989-06-01,3.11757024268924
1989-07-01,2.4026860067842097
1989-08-01,4.2306030399795596
1989-09-01,0.0295346179155346
1989-10-01,-0.260638098729019
1989-11-01,-2.0970731272015604
1989-12-01,2.21045505924925
1990-01-01,-2.66696749621877
1990-02-01,-2.63317634541471
1990-03-01,2.0369916255078997
1990-04-01,-0.349269318911734
1990-05-01,3.08912972311283
1990-06-01,2.78545287661879
1990-07-01,-0.0121588830299825
1990-08-01,-7.733250561612071
1990-09-01,-4.532033710835821
1990-10-01,-2.9859862798948105
1990-11-01,2.47819872160798
1990-12-01,4.2698305274202
1991-01-01,-0.903027679223422
1991-02-01,11.127786375343002
1991-03-01,2.94195247703653
1991-04-01,2.03731812518062
1991-05-01,-0.37532232289743295
1991-06-01,0.18468907571473497
1991-07-01,0.4714176686015061
1991-08-01,2.41966659501371
1991-09-01,-0.36690205368660206
1991-10-01,0.25876194302766
1991-11-01,0.0708520305794084
1991-12-01,0.4752437520317221
1992-01-01,7.035581287655389
1992-02-01,-0.532563315346826
1992-03-01,-1.2742299826931598
1992-04-01,-0.294344245122286
1992-05-01,1.80740420846901
1992-06-01,-1.7194229568311998
1992-07-01,1.55461279788736
1992-08-01,0.833720971795076
1992-09-01,0.0254468709859041
1992-10-01,-1.3727447594513702
1992-11-01,2.58535562699457
1992-12-01,2.8498805832411898
1993-01-01,0.08227894096732201
1993-02-01,1.56064781465642
1993-03-01,1.9336762987084999
1993-04-01,-1.36885368533895
1993-05-01,0.5292097202219289
1993-06-01,0.46667876312438794
1993-07-01,0.277852290436686
1993-08-01,1.64579760046368
1993-09-01,1.16302587831619
1993-10-01,1.0470326105022199
1993-11-01,-0.6214337726828011
1993-12-01,0.70261524454019
1994-01-01,1.6990235876066597
1994-02-01,-0.0536117616900991
1994-03-01,-1.77216540590631
1994-04-01,-3.6345821313531603
1994-05-01,0.64228743133166
1994-06-01,0.6601125182235811
1994-07-01,-0.763154787402872
1994-08-01,2.72422666146931
1994-09-01,0.593889291633014
1994-10-01,-0.9266302348626261
1994-11-01,-1.0728811291140898
1994-12-01,-1.5158012324586
1995-01-01,1.97500733012274
1995-02-01,3.2732853014354597
1995-03-01,1.8887383900629198
1995-04-01,2.83542126223727
1995-05-01,2.7082316973577703
1995-06-01,2.7380409331702102
1995-07-01,2.98928551167948
1995-08-01,0.627208164847296
1995-09-01,3.45292201268117
1995-10-01,0.44100591821442703
1995-11-01,1.8606735969763002
1995-12-01,3.24925450395481
1996-01-01,0.404654293232755
1996-02-01,5.23496566243744
1996-03-01,0.0797827012103514
1996-04-01,0.222037261754225
1996-05-01,2.11193534376232
1996-06-01,0.9790419987813109
1996-07-01,-3.5717573726997798
1996-08-01,2.62517672349265
1996-09-01,1.79781694038262
1996-10-01,3.4835376399332203
1996-11-01,4.07340347815871
1996-12-01,0.735252245732043
1997-01-01,3.0572849266151
1997-02-01,3.71219063957784
1997-03-01,-0.441950836187395
1997-04-01,-3.7709324577282
1997-05-01,8.07026786982225
1997-06-01,5.469716455522111
1997-07-01,5.221715397786889
1997-08-01,0.12433356582714
1997-09-01,1.70494648274697
1997-10-01,1.9407195207193402
1997-11-01,-1.4348685933848402
1997-12-01,2.5549809088486897
1998-01-01,-0.104109041808675
1998-02-01,5.55868406350868
1998-03-01,5.36351470436206
1998-04-01,3.09526859876257
1998-05-01,-0.620935216213319
1998-06-01,-0.8192038910761359
1998-07-01,2.9193403073677002
1998-08-01,-8.05391517461495
1998-09-01,-6.046600914097709
1998-10-01,0.97279258456863
1998-11-01,10.317000959869901
1998-12-01,2.07479502447236
1999-01-01,3.37988994982763
1999-02-01,-1.1302922037182601
1999-03-01,2.54606953829045
1999-04-01,3.9856460774265896
1999-05-01,1.2525815752511498
1999-06-01,-0.9577169165960501
1999-07-01,3.06625295931923
1999-08-01,-4.28562984416161
1999-09-01,-2.11811498802771
1999-10-01,-1.45221318640145
1999-11-01,5.87246298255811
1999-12-01,0.62293262046848
2000-01-01,-0.526489614543553
2000-02-01,-4.68003706606042
2000-03-01,2.83829827138882
2000-04-01,3.8840086324812204
2000-05-01,-1.06197771587742
2000-06-01,1.5681444141971201
2000-07-01,0.539976298694679
2000-08-01,1.99322029971432
2000-09-01,0.21253457058644298
2000-10-01,-3.1496643068740804
2000-11-01,-0.12463046044519599
2000-12-01,-0.0877309895440417
2001-01-01,0.83762112083498
2001-02-01,-0.387129225276352
2001-03-01,-6.882013248280469
2001-04-01,0.558094485819584
2001-05-01,6.2209234365868
2001-06-01,-2.12518707632714
2001-07-01,-2.6826833129452403
2001-08-01,-1.53459619416447
2001-09-01,-8.80351815318858
2001-10-01,0.859455815222134
2001-11-01,3.49986478143067
2001-12-01,1.2993949194266599
2002-01-01,-0.193212106660862
2002-02-01,-2.09954000942737
2002-03-01,5.45878969904351
2002-04-01,-2.18894444514414
2002-05-01,-2.0021310567723902
2002-06-01,-5.46293087448612
2002-07-01,-10.4842352516036
2002-08-01,0.935482744030962
2002-09-01,-3.99240859743646
2002-10-01,-2.6094584607619904
2002-11-01,5.12040635860736
2002-12-01,-0.730873742343529
2003-01-01,-0.368127417806882
2003-02-01,-6.28069585513238
2003-03-01,-0.293998463525623
2003-04-01,5.3886486360625
2003-05-01,5.86571756822984
2003-06-01,5.93097821962509
2003-07-01,-0.284593107079701
2003-08-01,0.239783602034643
2003-09-01,2.93036748750642
2003-10-01,2.6108860614058
2003-11-01,1.6793934571685902
2003-12-01,4.25319268926715
2004-01-01,5.049221466993361
2004-02-01,1.50980075505274
2004-03-01,-1.32270129433518
2004-04-01,0.433780752119859
2004-05-01,-3.4292100731910096
2004-06-01,2.6916195037346102
2004-07-01,-1.5350150493168602
2004-08-01,-1.4751975434052802
2004-09-01,3.10381357599685
2004-10-01,0.903357399454367
2004-11-01,4.96506374467028
2004-12-01,2.88756625387577
2005-01-01,-1.12586075248856
2005-02-01,2.64804195378113
2005-03-01,0.34455293014933697
2005-04-01,-2.6297507404599902
2005-05-01,0.285109996227725
2005-06-01,1.98375633087495
2005-07-01,1.98136196359697
2005-08-01,1.36188957776548
2005-09-01,1.3247484608301698
2005-10-01,-2.7542646721339703
2005-11-01,2.9794269268692406
2005-12-01,2.59189164628582
2006-01-01,2.65696669067269
2006-02-01,0.632137336994855
2006-03-01,1.57954973326226
2006-04-01,2.08922065879325
2006-05-01,0.0412216960331194
2006-06-01,-4.34769589006966
2006-07-01,1.5644429528688601
2006-08-01,2.27309716269731
2006-09-01,1.09585672125458
2006-10-01,3.16285426042658
2006-11-01,2.4216825549849
2006-12-01,2.5701680828755897
2007-01-01,0.492394567044885
2007-02-01,2.37994347962717
2007-03-01,-2.45744811691542
2007-04-01,4.70639444683831
2007-05-01,2.88466170042994
2007-06-01,0.729545153837547
2007-07-01,0.91532972684597
2007-08-01,-5.478109289847269
2007-09-01,3.47557952807282
2007-10-01,4.0002866341473595
2007-11-01,-4.26642728056604
2007-12-01,0.870049805261852
2008-01-01,-6.48784465623567
2008-02-01,-1.48092273716728
2008-03-01,-2.92913925969363
2008-04-01,4.56709534833092
2008-05-01,2.7227738960769905
2008-06-01,-4.53018870126879
2008-07-01,-6.304789279057291
2008-08-01,-0.801093273450014
2008-09-01,-5.42177895769058
2008-10-01,-22.4866667846784
2008-11-01,-9.81617808981158
2008-12-01,-0.083022526417085
2009-01-01,-0.6922482318162622
2009-02-01,-7.776455168717719
2009-03-01,-6.31464720637096
2009-04-01,12.667414952782
2009-05-01,9.01440417069279
2009-06-01,2.81954822640212
2009-07-01,0.5008654045348471
2009-08-01,9.3350311356103
2009-09-01,3.85393132010984
2009-10-01,2.2792819434725202
2009-11-01,1.43579980962877
2009-12-01,1.1946389413348402
2010-01-01,1.21776744030389
2010-02-01,-4.19471940374587
2010-03-01,5.689967314575269
2010-04-01,3.46278704628387
2010-05-01,-7.95200654360584
2010-06-01,-3.3132990555269104
2010-07-01,0.437220642015455
2010-08-01,1.83821906804719
2010-09-01,3.2177213032103698
2010-10-01,4.71824470995922
2010-11-01,1.6695735851326101
2010-12-01,3.0784520189771003
2011-01-01,3.2646580583452796
2011-02-01,3.35632882315457
2011-03-01,-1.12593962726774
2011-04-01,2.37976115377086
2011-05-01,-0.6921869282434661
2011-06-01,-3.6175897949141
2011-07-01,2.27804422651693
2011-08-01,-11.4676316071879
2011-09-01,-3.212859063218
2011-10-01,2.0907708046329496
2011-11-01,1.0232872275174
2011-12-01,1.05467241710998
2012-01-01,4.24527346592696
2012-02-01,4.5650704181571795
2012-03-01,1.15501474579148
2012-04-01,-1.4912927312489501
2012-05-01,-4.213947880347299
2012-06-01,-1.95342813465976
2012-07-01,2.87939370596699
2012-08-01,3.0710308556843198
2012-09-01,3.1812343743564098
2012-10-01,0.24145531262172
2012-11-01,-1.8995957279912998
2012-12-01,2.96662972116189
2013-01-01,4.507631193811401
2013-02-01,1.7288269286828997
2013-03-01,1.60460197914769
2013-04-01,0.560079720667975
2013-05-01,3.82987194532464
2013-06-01,-2.50338173155248
2013-07-01,2.6640301604719503
2013-08-01,0.500989491285078
2013-09-01,1.3177292179128701
2013-10-01,2.27826867793692
2013-11-01,2.69190396494662
2013-12-01,0.466855995012822
2014-01-01,0.937252538146058
2014-02-01,-0.643720287581083
2014-03-01,2.27817569166796
2014-04-01,0.9414033093149521
2014-05-01,1.29163226245875
2014-06-01,2.41349128385829
2014-07-01,0.7280113341983829
2014-08-01,-1.3113094522797801
2014-09-01,0.846647725176198
2014-10-01,-4.21517025881389
2014-11-01,4.2704058781229195
2014-12-01,-0.8641265224105009
2015-01-01,-1.27981862846089
2015-02-01,2.69435860770416
2015-03-01,-0.5077654765039871
2015-04-01,1.55992251221622
2015-05-01,0.5373299086593301
2015-06-01,-1.19109344136121
2015-07-01,-1.4243356308148198
2015-08-01,-3.00283567890058
2015-09-01,-5.4906845980163395
2015-10-01,3.7288496585203
2015-11-01,0.993133105405391
2015-12-01,-2.15748064721544
2016-01-01,-6.64113690116217
2016-02-01,-1.08378976809229
2016-03-01,6.7475227347988795
2016-04-01,2.8052948025386204
2016-05-01,-0.0009671600794796289
2016-06-01,0.710482665905814
2016-07-01,2.53742709770851
2016-08-01,1.04878370873074
2016-09-01,-0.809334597571068
2016-10-01,-1.17559772710922
2016-11-01,0.81004313548248
2016-12-01,3.9952540179052902
2017-01-01,1.13622322574477
2017-02-01,1.8575674694723001
2017-03-01,0.7698375662871991
2017-04-01,-0.485759116997479
2017-05-01,1.03807346137694
2017-06-01,1.41918859810193
2017-07-01,1.14492142403756
2017-08-01,-0.208736436975174
2017-09-01,1.7208240304221298
2017-10-01,2.45466789372398
2017-11-01,0.27352302023845004
2017-12-01,2.6703381561346804
2018-01-01,4.36672496414429
2018-02-01,-3.8264065775597205
2018-03-01,-1.1778390372868799
2018-04-01,-0.576228759248211
2018-05-01,0.7684765847186941
2018-06-01,0.250563669297125
2018-07-01,0.783847962240102
2018-08-01,1.4657083329742
2018-09-01,0.807753818876269
2018-10-01,-3.9609808113778997
2018-11-01,-1.6088352734541398
2018-12-01,-5.86356900347944
2019-01-01,2.2168389161929505
2019-02-01,5.4488624156974295
2019-03-01,0.9038685863121461
2019-04-01,2.32902299646931
2019-05-01,-1.97903504244602
2019-06-01,1.2904463395515
2019-07-01,2.70988326872509
2019-08-01,-4.1691675095550496
2019-09-01,2.93773912382496
2019-10-01,-0.33506506692839
2019-11-01,3.73800831989133
2019-12-01,2.09177285114531
2020-01-01,1.85565342480429
2020-02-01,-1.6894862499400902
2020-03-01,-21.940136337602603
2020-04-01,1.3399066950584
2020-05-01,3.7832203601892997
2020-06-01,7.10863419870633
2020-07-01,1.70379872548208
2020-08-01,4.81663488994513
2020-09-01,-0.7397843919390009
2020-10-01,1.44100851824999
2020-11-01,5.578990464720531
2020-12-01,4.94832878244924
2021-01-01,3.15143797535299
2021-02-01,2.52614209996229
2021-03-01,1.8419871748476397
2021-04-01,3.6706440861055603
2021-05-01,2.1429782206058
2021-06-01,1.11474945745117
2021-07-01,-0.278888356561949
2021-08-01,1.1776686481043999
2021-09-01,-0.9493850675932259
2021-10-01,1.1172762730489298
2021-11-01,1.96917179425171
2021-12-01,-1.6284642194614598
2022-01-01,0.484364266691419
2022-02-01,-1.7880172101765701
2022-03-01,-1.49268225597869
2022-04-01,0.4172328047608879
2022-05-01,-5.97394440701118
2022-06-01,-3.24665933845012
2022-07-01,-1.60464152951696
2022-08-01,4.89590471817776
2022-09-01,-6.29956236082276
2022-10-01,-2.33517159453275
2022-11-01,7.66267184044917
2022-12-01,0.775606653330124
2023-01-01,2.67126342957234
2023-02-01,0.8306455260510771
2023-03-01,-4.792700447692731
2023-04-01,2.86358170684122
2023-05-01,-1.8634570175913998
2023-06-01,2.36091325809842
2023-07-01,3.37209115634465
2023-08-01,-0.71551404934855
2023-09-01,-1.12859373191205
2023-10-01,-4.1213650882657005
2023-11-01,3.3646899314098
2023-12-01,5.603571592784261
2024-01-01,1.6145408454826675
2024-02-01,3.2215158912564887
2024-03-01,3.6908234173599137
2024-04-01,-1.0150079955162927
